EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5487560,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,02/28/2006,1429,Avalanche, , ,0,0,0,0,CO,MST, ,1203392,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,02/28/2006,1430, , , , ,"","Unseasonably warm temperatures and high elevation rainfall caused the snowpack to destabilize which resulted in several small avalanches on the north side of Red Mountain Pass. One of the slides deposited snow 2 feet deep for a distance of 30 feet across both lanes of Highway 550.",174
5487121,MATANUSKA VALLEY (ZONE), ,02/28/2006,1500,Avalanche, , ,0,1,0,0,AK,AST, ,1203366,Z,111,AFC,0,0,BROADCAST MEDIA, , , , , , , , ,02/28/2006,1530, , , , ,"","An avalanche in Hatcher Pass above the Mother Load Lodge killed a snow boarder Tuesday afternoon.",175
5494796,UPPER YAMPA RIVER BASIN (ZONE), ,03/06/2006,1202,Avalanche, , ,0,0,0,0,CO,MST, ,1205157,Z,5,GJT,0,0,NEWSPAPER, , , , , , , , ,03/06/2006,1202, , , , ,"","An avalanche of heavy wet snow came off the 2nd story metal roof of a school and buried a 3-year-old boy under three feet of the snow. Rescuers located the boy and had his head free of the snow about 5 minutes later.  The boy suffered a laceration to his forehead.",176
5495880,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/10/2006,1045,Avalanche, , ,0,0,0,0,CO,MST, ,1205202,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/10/2006,1235, , , , ,"","Avalanche mitigation resulted in a number of slides onto roadways.  The centerline of Highway 550 was covered up to 6 feet deep for a distance of 250 feet.  Roads were closed for 1 hour and 35 minutes while debris was cleared.",177
5495881,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/10/2006,1045,Avalanche, , ,0,0,0,0,CO,MST, ,1205202,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/10/2006,1235, , , , ,"","Avalanche mitigation resulted in a number of slides onto roadways.  The centerline of Highway 550 was covered up to 6 feet deep for a distance of 250 feet.  Roads were closed for 1 hour and 35 minutes while debris was cleared.",178
5493371,RICH/CACHE T NW/P E C WEBER/MOST OF MORGAN/NW SUMMIT/NE SALT LAKE/X NE BOX ELDER (ZONE), ,03/11/2006,1500,Avalanche, , ,1,0,0,0,UT,MST, ,1206171,Z,7,SLC,0,0,BROADCAST MEDIA, , , , , , , , ,03/11/2006,1500, , , , ,"1 fatality in Taylor Canyon on Mt. Ogden","A SERIES OF COLD WINTERY STORM SYSTEMS MOVED ACROSS
 UTAH DURING THE PERIOD. AN AVALANCHE ON THE 11TH CLAIMED THE LIFE OF
 A SNOWBOARDER CAUGHT IN THE SLIDE IN TAYLOR CANYON ON MOUNT OGDEN.
 THERE WERE  SEVERAL MULTIPLE CAR PILEUPS...THE LARGEST OF WHICH WAS IN OGDEN
 WHEN 16 CARS CRASHED ON I-15 NEAR 31ST STREET...CLOSING THE
 FREEWAY. THE SYSTEM CONTINUED SOUTH INTO SOUTHERN UTAH BRINGING HEAVY
 SNOW DOWN TO THE SAINT GEORGE AREA. SCORES OF ACCIDENTS OCCURRED AS
 A RESULT OF THE SLICK ROADWAYS.

SNOWFALL TOTALS FOR THE PERIOD WERE (INCHES)..
  BRIAN HEAD                44  CEDAR BREAKS          40  FARMINGTON CYN      33
  KOLOB-ZION NP          31  PINE VALLEY MTS         29   ALTA LIFTS               27
  BRIGHTON                   26  SUNDANCE                 25   SNOWBASIN               24
  ALTA UDOT                 24  CEDAR CITY             20-23  BRYCE CANYON         22
  THE CANYONS            20  SPRUCES                     19  WASATCH PLATEAU   19
  TONY GROVE LAKE   18  SNOWBIRD                   18  PARLEYS SUMMIT       16
  DEER CREEK DAM     16  LAYTON BENCH             15  MONTE CRISTO          15
  SOLITUDE                   15  OQUIRRH MTS               15  COVE FORT                14
  CLEARFIELD               13  NEWCASTLE                13  PARAGONAH               13
  SPANISH FORK           12  SOUTH OGDEN            11  UPPER MILLCREEK      11
  ALPINE                        11  PLEASANT GROVE      11   ENOCH                        11
  GREEN RIVER             11  SPRINGVILLE               10   PANGUITCH                 10
  DANIELS PASS            10  BRIGHAM CITY              9    LAYTON                       9
  OGDEN BENCH             9  EMERY                         9  NEW HARMONY             9
  MOUNT PLEASANT       9  FERRON                         9  TRIAL LAKE                   9
  PROVO                         8  COTTONWOOD HTS       8  PARK CITY                     8
  ZION NATIONAL PARK 8  FILLMORE                        8  TAYLORSVILLE              7
  SANDY                         5  KAMAS                          5  BEAVER                         5
  RICHFIELD                   4  KANAB                            4  SAINT GEORGE             4
  ALTAMONT                  4  DUCHESNE                     4  SOUTH JORDAN             3
  HANKSVILLE                3  MANTI                             3  CIRCLEVILLE                 3
  ESCALANTE                2  HITE MARINA                2",179
5495883,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/12/2006,735,Avalanche, , ,0,0,0,0,CO,MST, ,1205203,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/12/2006,1345, , , , ,"","One natural avalanche and a number of mitigation caused avalanches deposited debris on roadways.  A 375 foot section of Highway 550 was covered up to 7 feet deep on the centerline over a distance of 375 feet. Road closures totaled 5 hours and 18 minutes.",180
5495882,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/12/2006,735,Avalanche, , ,0,0,0,0,CO,MST, ,1205203,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/12/2006,1345, , , , ,"","One natural avalanche and a number of mitigation caused avalanches deposited debris on roadways.  A 375 foot section of Highway 550 was covered up to 7 feet deep on the centerline over a distance of 375 feet. Road closures totaled 5 hours and 18 minutes.",181
5495884,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/14/2006,1040,Avalanche, , ,0,0,0,0,CO,MST, ,1205204,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/14/2006,1640, , , , ,"","Avalanche mitigation resulted in 3 slides which hit roadways and covered the highway centerlines with up to 4 feet of debris over a distance of 150 feet. Road closures totaled 3 hours and 20 minutes.",182
5495885,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/14/2006,1040,Avalanche, , ,0,0,0,0,CO,MST, ,1205204,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/14/2006,1640, , , , ,"","Avalanche mitigation resulted in 3 slides which hit roadways and covered the highway centerlines with up to 4 feet of debris over a distance of 150 feet. Road closures totaled 3 hours and 20 minutes.",183
5495878,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/18/2006,1200,Avalanche, , ,0,0,0,0,CO,MST, ,1205201,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/18/2006,1600, , , , ,"","A number of natural avalanches deposited debris on roadways. Avalanche mitigation also resulted in several manmade slides hitting roadways.  Debris up to 5 feet deep covered the highway centerlines for a distance of 435 feet from the combined natural and manmade slides. Road closures totaled 45 minutes.",184
5495879,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/18/2006,1200,Avalanche, , ,0,0,0,0,CO,MST, ,1205201,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/18/2006,1600, , , , ,"","A number of natural avalanches deposited debris on roadways. Avalanche mitigation also resulted in several manmade slides hitting roadways.  Debris up to 5 feet deep covered the highway centerlines for a distance of 435 feet from the combined natural and manmade slides. Road closures totaled 45 minutes.",185
5493887,EAST SLOPES NORTHERN CASCADES (ZONE), ,03/19/2006,1330,Avalanche, , ,1,1,0,0,WA,PST, ,1205631,Z,42,OTX,0,0,NEWSPAPER, , , , , , , , ,03/19/2006,1330, , , , ,"","An avalanche occurred about 20 miles west of Conconully in the Brown's Meadow area below Tiffany Mountain.  The avalanche was human caused and buried a person under about 30 inches of snow for four hours.",186
5495815,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/20/2006,930,Avalanche, , ,0,0,0,0,CO,MST, ,1205200,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/20/2006,935, , , , ,"","A natural avalanche in the King Mine slide path deposited debris 1 to 7 feet deep over a distance of 200 feet on the centerline of Highway 550.",187
5495814,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/23/2006,1330,Avalanche, , ,0,0,0,0,CO,MST, ,1205199,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/23/2006,1400, , , , ,"","A natural avalanche covered the centerline of a highway near Silverton with 2 feet of snow for a distance of 30 feet.",188
5495809,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/29/2006,330,Avalanche, , ,0,0,0,0,CO,MST, ,1205196,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/29/2006,530, , , , ,"","Natural avalanches deposited snow 3 feet deep for a distance of 50 feet on Highway 550. Avalanche mitigation procedures caused several other slides which resulted in snow covering portions of the highway.  Highway 550 was closed for two hours while road crews cleared the debris.",189
5495810,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/29/2006,330,Avalanche, , ,0,0,0,0,CO,MST, ,1205196,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/29/2006,530, , , , ,"","Natural avalanches deposited snow 3 feet deep for a distance of 50 feet on Highway 550. Avalanche mitigation procedures caused several other slides which resulted in snow covering portions of the highway.  Highway 550 was closed for two hours while road crews cleared the debris.",190
5495811,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/30/2006,908,Avalanche, , ,0,0,0,0,CO,MST, ,1205197,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/30/2006,1400, , , , ,"","Avalanche mitigation resulted in a number of slides onto Highway 550 over the San Juan Mountains. The centerline of the highway was  covered with up to 6 feet of snow for a combined distance of 130 feet by the slides. The highway was closed for 2 hours and 22 minutes while debris was cleared.",191
5495812,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/30/2006,908,Avalanche, , ,0,0,0,0,CO,MST, ,1205197,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/30/2006,1400, , , , ,"","Avalanche mitigation resulted in a number of slides onto Highway 550 over the San Juan Mountains. The centerline of the highway was  covered with up to 6 feet of snow for a combined distance of 130 feet by the slides. The highway was closed for 2 hours and 22 minutes while debris was cleared.",192
5495813,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/30/2006,940,Avalanche, , ,0,0,0,0,CO,MST, ,1205198,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/30/2006,1625, , , , ,"","One natural avalanche and several manmade avalanches resulted in debris being deposited on Highway 550. The natural avalanche hit the inside lane of the highway, while the manmade slides covered the centerline of the highway with up to 4 feet of snow for a combined distance of 500 feet. The highway was closed for a total of 4 hours and 55 minutes.",193
5503629,UPPER SNAKE HIGHLANDS (ZONE), ,04/02/2006,1000,Avalanche, , ,1,0,0,0,ID,MST, ,1208226,Z,19,PIH,0,0,NEWSPAPER, , , , , , , , ,04/02/2006,1200, , , , ,"","An avalanche in Clark County claimed the life of one man.  The slide took place near Lone Pine Pass just east of Signal Mountain and 7 miles northeast of Spencer.  The slide was 40 yards wide and 15 feet deep.",194
5503121,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,04/06/2006,1530,Avalanche, , ,0,0,0,0,CO,MST, ,1209116,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,04/07/2006,1205, , , , ,"","Fresh snowpack left by a spring storm system resulted in a number of avalanches in the San Juan Mountains of southwest Colorado.  Some natural avalanches ran out onto highways, covering the centerline with up to 3 feet of snow and debris over a total  distance of 135 feet.  Avalanche mitigation caused several other avalanches which covered the centerline of roadways with up to 5 feet of snow and debris over a total length of 170 feet.  Periodic road closures were necessary as debris was cleared. Total road closure time was 1 hour and 35 minutes.",195
5503120,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,04/06/2006,1530,Avalanche, , ,0,0,0,0,CO,MST, ,1209116,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,04/07/2006,1205, , , , ,"","Fresh snowpack left by a spring storm system resulted in a number of avalanches in the San Juan Mountains of southwest Colorado.  Some natural avalanches ran out onto highways, covering the centerline with up to 3 feet of snow and debris over a total  distance of 135 feet.  Avalanche mitigation caused several other avalanches which covered the centerline of roadways with up to 5 feet of snow and debris over a total length of 170 feet.  Periodic road closures were necessary as debris was cleared. Total road closure time was 1 hour and 35 minutes.",196
5497421,WEST SLOPES NORTHERN CASCADES AND PASSES (ZONE), ,04/18/2006,730,Avalanche, , ,1,0,0,0,WA,PST, ,1206720,Z,518,SEW,0,0,LAW ENFORCEMENT, , , , , , , , ,04/18/2006,730, , , , ,"A back county skier triggered an avalanche which killed him.","",197
5505392,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET (ZONE), ,05/14/2006,1400,Avalanche, , ,0,1,0,0,CO,MST, ,1209918,Z,34,BOU,0,0,BROADCAST MEDIA, , , , , , , , ,05/14/2006,1400, , , , ,"A 54-yr old man was hiking with his step-son on Torrey's Peak,  when he was caught by an avalanche.  He went down about 1,000 feet and was partially buried.  The hiker suffered injuries to his back and hips.","",198
3524,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,12/12/2006,815,Avalanche, , ,0,0,0,0,CO,MST-7, ,798,Z,18,GJT,0,0,Department of Highways, , , , , , , , ,12/12/2006,952, , , , ,"Fresh snowfall triggered a few natural avalanches and prompted avalanche mitigation procedures by Colorado Avalanche Information Center personnel. Avalanche mitigation resulted in a number of slides hitting roadways. Highway 550 was covered by one of the slides to a depth up to 3.5 feet for a length of 30 feet on the centerline. Total time of road closure to clear the debris was 1 hour and 12 minutes.","Fresh snowfall resulted in avalanches.",199
2077,SALT RIVER & WYOMING RANGES (ZONE), ,12/16/2006,1505,Avalanche, , ,1,1,0,0,WY,MST-7, ,519,Z,24,RIW,0,0,Newspaper, , , , , , , , ,12/16/2006,1506, , , , ,"","An avalanche at 9,500 foot elevation occurred near Stewart Peak around 3:00 p.m. MST.  The slide sent a slab of snow 400 feet long and 300 feet wide down a hillside.  Two snowmobilers were caught in the snow which accumulated to nearly 10 feet in depth.  One of the men was rescued after 20 minutes beneath the snow, while another perished.",200
3526,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,12/18/2006,1325,Avalanche, , ,0,0,0,0,CO,MST-7, ,799,Z,18,GJT,0,0,Department of Highways, , , , , , , , ,12/18/2006,1415, , , , ,"Avalanche mitigation resulted in a number of slides hitting roadways and covering the centerline of Highway 550 with 1 to 4 feet of snow for a distance of 125 feet. Total time of road closure to clear the debris was 50 minutes.","Wind and fresh snowfall resulted in avalanches.",201
3527,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,12/20/2006,1515,Avalanche, , ,0,0,0,0,CO,MST-7, ,800,Z,18,GJT,0,0,Department of Highways, , , , , , , , ,12/21/2006,1400, , , , ,"Natural avalanches and man-made avalanches during mitigation procedures resulted in periodic closures of Highway 550. A number of avalanches placed debris on the road to depths up to 3 feet for a total road distance of 640 feet. Total time of road closures to clear debris was 3 hours and 50 minutes.","Heavy snowfall resulted in avalanches across the San Juan Mountains.",202
3510,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,12/21/2006,1310,Avalanche, , ,1,0,0,0,CO,MST-7, ,796,Z,10,GJT,0,0,Newspaper, , , , , , , , ,12/21/2006,1311, , , , ,"Two professional skiers were in a closed section of Hanging Valley Wall at Snowmass Ski Area in the Lower Ladders area when one of them triggered an avalanche. The victim jumped from a cliff into the snow below and got caught in the avalanche which carried him into an area with trees. The skier was buried under the snow and not found by rescuers until about 20 minutes later.  Resuscitation efforts were unsuccessful. The slide was described as a 4-foot thick slab, 80 feet wide and 100 to 150 feet long.","An avalanche occurred in a closed section of the Snowmass Ski Area and resulted in the death of a 25 year old male.",203
4460,TETON & GROS VENTRE MOUNTAINS (ZONE), ,01/05/2007,1227,Avalanche, , ,0,0,0,0,WY,MST-7, ,1049,Z,12,RIW,0,1,Newspaper, , , , , , , , ,01/05/2007,1227, , , , ,"","An avalanche was triggered by a skier near a cliff in Rock Springs Bowl just south of the Jackson Hole Mountain Resort.  The skier jumped over the cliff to avoid the avalanche, but he suffered massive internal injuries upon impact and was killed.  Two companions were swept over the cliff, landing on their backs, and were unhurt.",204
4248,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET (ZONE), ,01/06/2007,1030,Avalanche, , ,0,1,0,0,CO,MST-7, ,1017,Z,34,BOU,0,0,Broadcast Media, , , , , , , , ,01/06/2007,1030, , , , ,"A large avalanche swept two vehicles off State Highway 40, near Berthoud Pass.  Eight people were in the vehicles, but only one person was injured.","A large avalanche swept two vehicles off State Highway 40, near Berthoud Pass, on the way to Winter Park.  The slide covered all three lanes of the highway.  The vehicles were covered and swept off the roadway.  Eight people were in the vehicles, but only one person was injured.  He suffered a broken rib.  The slide was approximately 200 feet wide and 15 feet deep.",205
10948,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,01/12/2007,1400,Avalanche, , ,0,0,0,0,CO,MST-7, ,2248,Z,18,GJT,0,0,Department of Highways, , , , , , , , ,01/14/2007,1200, , , , ,"On January 12th, 2 natural avalanches near Red Mountain Pass deposited snow on Highway 550 for a distance of 36 feet at a depth of 2 feet on the centerline. Avalanche mitigation procedures resulted in a number of man-made slides which also deposited debris on roadways near Red Mountain Pass, Coal Bank Pass, and Molas Pass. Periodic road closures occurred for a total of 41 hours and 40 minutes at Red Mountain Pass, and for 8 hours and 25 minutes for Coal Bank and Molas Passes.","Copius amounts of moisture and high winds associated with a low pressure system caused an increase in avalanche danger. This led to some natural avalanches and resulted in mitigation procedures that produced additional avalanches in the western San Juan Mountains.",206
20312,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,02/01/2007,1750,Avalanche, , ,0,0,0,0,CO,MST-7, ,3661,Z,18,GJT,0,0,Department of Highways, , , , , , , , ,02/02/2007,1135, , , , ,"Three natural avalanches covered a portion of Highway 550 near Red Mountain Pass, covering the roadway with up to four feet of snow for a total length of 161 feet along the centerline. CDOT initiated several avalanches in the area for mitigation purposes. Periodic road closures occurred while debris was cleared.","A California closed low merged with a northwest cold front which produced several inches of new snow. This caused an unstable snowpack and several avalanches across portions of the San Juan Mountains.",207
13968,GREATER LAKE TAHOE AREA (ZONE), ,02/12/2007,1000,Avalanche, , ,0,1,0,0,NV,PST-8, ,2714,Z,2,REV,0,0,Newspaper, , , , , , , , ,02/12/2007,1000, , , , ,"While perfoming routine safety work a ski patroller was caught in an avalanche in the Chutes area of Mt. Rose ski area.  The ski patroller was injured and was airlifted off the mountain.","One day after a powerful snowstorm moved through the region an avalanche occurred at the Mt. Rose ski area.",208
13974,CARIBOU HIGHLANDS (ZONE), ,02/17/2007,1300,Avalanche, , ,1,0,0,0,ID,MST-7, ,2716,Z,23,PIH,0,0,Park/Forest Service, , , , , , , , ,02/17/2007,1500, , , , ,"A 26 year old snowmobiler was killed in an avalanche about 15 miles west of Jackson near Palisades Peak.  The victim was buried under 8 or 9 feet of snow and could not be resuscitated by companions.","A 26 year old snowmobiler was killed in an avalanche about 15 miles west of Jackson near Palisades Peak.  The victim was buried under 8 or 9 feet of snow.",209
13808,WASATCH PLATEAU/BOOK CLIFFS (ZONE), ,02/17/2007,1620,Avalanche, , ,1,0,0,0,UT,MST-7, ,2675,Z,10,SLC,0,0,Park/Forest Service, , , , , , , , ,02/17/2007,1625, , , , ,"Human-triggered avalanche on Tower Mountain claimed the life of a snowmobiler.","An unstable snowpack resulted in an increased number of avalanches across the region.",210
13809,CENTRAL AND SOUTHWEST MOUNTAINS (ZONE), ,02/17/2007,1630,Avalanche, , ,1,0,0,0,UT,MST-7, ,2675,Z,17,SLC,0,0,Park/Forest Service, , , , , , , , ,02/17/2007,1640, , , , ,"Human triggered avalanche on Signal Peak claimed the life of a snowmobiler.","An unstable snowpack resulted in an increased number of avalanches across the region.",211
13810,WASATCH MOUNTAINS I80 NORTH (ZONE), ,02/18/2007,1500,Avalanche, , ,1,0,0,0,UT,MST-7, ,2675,Z,7,SLC,0,0,Park/Forest Service, , , , , , , , ,02/18/2007,1505, , , , ,"Human triggered avalanche in Hells Canyon near Snowbasin claimed the life of a 17 year old male skier. The avalanche initiated around 8,500��� on a north-northeast facing slope about 35-45 degrees in steepness.  The avalanche descended about 1,500 vertical feet. The debris pile was 10-12 feet deep, and about 600��� long by 60 feet wide.","An unstable snowpack resulted in an increased number of avalanches across the region.",212
15300,WASATCH MOUNTAINS SOUTH OF I80 (ZONE), ,02/21/2007,1400,Avalanche, , ,1,0,0,0,UT,MST-7, ,2928,Z,8,SLC,0,0,Park/Forest Service, , , , , , , , ,02/21/2007,1410, , , , ,"Avalanche killed a back country skier on Gobblers Knob in Big Cottonwood Canyon.","Natural avalanche killed a back country skier in Big Cottonwood Canyon.",213
15935,WEST SLOPES CENTRAL CASCADES AND PASSES (ZONE), ,02/24/2007,1445,Avalanche, , ,1,0,0,0,WA,PST-8, ,3017,Z,519,SEW,0,0,Newspaper, , , , , , , , ,02/24/2007,1445, , , , ,"","A man died near Crystal Mountain after an avalanche buried him in a roped-off area just outside the ski resort.",214
10796,TETON & GROS VENTRE MOUNTAINS (ZONE), ,02/25/2007,1430,Avalanche, , ,0,1,0,0,WY,MST-7, ,2233,Z,12,RIW,0,0,Newspaper, , , , , , , , ,02/25/2007,1431, , , , ,"","One skier was critically injured in Grand Teton National Park when an avalanche swept him 2,000 feet down the TNT Couloir in Granite Canyon.  The skier triggered the 3-foot deep avalanche when he attempted to ski down the couloir.",215
20185,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET (ZONE), ,03/04/2007,1300,Avalanche, , ,0,0,0,0,CO,MST-7, ,3642,Z,34,BOU,0,0,Broadcast Media, , , , , , , , ,03/04/2007,1300, , , , ,"A man snowshoeing along State Highway 5, near Echo Lake, fell about 50 yards down the slope, setting off an avalanche. The man was found by his companion buried up to his neck. He died shortly after rescue workers arrived.|","A man snowshoeing along State Highway 5, near Echo Lake, fell about 50 yards down the slope, setting off an avalanche.  The man was found by his companion buried up to his neck.  He died shortly after rescue workers arrived.",216
17627,TETON & GROS VENTRE MOUNTAINS (ZONE), ,03/10/2007,1700,Avalanche, , ,1,1,0,0,WY,MST-7, ,3208,Z,12,RIW,0,0,Newspaper, , , , , , , , ,03/10/2007,1700, , , , ,"","One skier was killed and another injured when an avalanche broke on the west slope of the Teton Mountains and ran for 1,500 feet.  The slide occurred in Darby Canyon.",217
23071,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/13/2007,455,Avalanche, , ,0,0,1000,0,CO,MST-7, ,4104,Z,19,GJT,0,0,Department of Highways, , , , , , , , ,03/13/2007,545, , , , ,"A few avalanches came down onto Highway 550 between Red Mountain Pass and Silverton. The largest avalanche came down the East Riverside North slide path and put 3 feet of snow on the centerline of the road.  A vehicle got high-centered and stuck as the driver was trying to drive over the snow.  As the stuck driver got out of her vehicle, another avalanche came down and pinned the driver to the side of her vehicle.  The victim was rescued by a big truck driver, and the victim was apparently unhurt.  The Mother Cline slide path was one of the other locations where an avalanche ran onto Highway 550.  The avalanches closed Highway 550 for one hour and 25 minutes, from 0455 to 0620 MST.","Unstable snowpack resulted in avalanches in some of the mountains of western Colorado.",218
22991,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,03/13/2007,1350,Avalanche, , ,2,0,1000,0,CO,MST-7, ,4104,Z,10,GJT,0,0,Park/Forest Service, , , , , , , , ,03/13/2007,1355, , , , ,"Three people were on a backcountry ski vacation near Aspen. They chose to ascend Mount Shimer about 7 miles southeast of Aspen. They were ascending a tree covered, north facing slope near the 12,088 foot level. At approximately 1:50 pm, the lead skier remotely triggered a large avalanche in the bowl to the east. Just after this, a smaller avalanche fractured above the party. The avalanche caught all three, but the upper skier was only carried for approximately 100 feet. The avalanche swept the two lower men on split snowboards down the slope and buried both. The victims were buried, one above the other with about 100 feet between them. The upper skier found his two companions and uncovered debris from their heads and notified rescue personnel. When rescue personnel arrived on the scene, they determined that both victims were dead.","Unstable snowpack resulted in avalanches in some of the mountains of western Colorado.",219
67954,WEST SLOPES CENTRAL CASCADES AND PASSES (ZONE), ,12/01/2007,1800,Avalanche, , ,3,0,0,0,WA,PST-8, ,12384,Z,519,SEW,0,0,Newspaper, , , , , , , , ,12/02/2007,1600, , , , ,"Three snowboarders were presumed dead near Crystal Mountain.  They were found in mid June 2008 in their sleeping bags once the snow had melted enough.  It is presumed they were buried in an avalanche during the night of Dec 1 or early morning of Dec 2.","Two hikers were killed, and one injured, by an avalanche near Snoqualmie Pass. 3 snowboarders are presumed dead near Crystal Mountain.||The snowfall that led to the avalanches was part of a deep Pacific storm system offshore the also created lowland snow in western Washington, strong winds particularly in the coastal region as well as heavy rainfall, flooding and landslides elsewhere in western Washington.",220
63586,SALT RIVER & WYOMING RANGES (ZONE), ,12/02/2007,1300,Avalanche, , ,0,1,0,0,WY,MST-7, ,11553,Z,24,RIW,0,0,Newspaper, , , , , , , , ,12/02/2007,1301, , , , ,"","A Jackson, Wyoming resident was buried under five feet of snow in an avalanche near Bondurant while snowmobiling on Sunday, December 2.  The slide occurred in the Cliff Creek area and ran downslope for about 200 yards.  The man was rescued by fellow riders when they were able to locate his avalanche beacon.",221
61777,S & E JACKSON / LARIMER / N & NE GRAND / NW BOULDER COUNTIES ABOVE 9000 FEET (ZONE), ,12/02/2007,1430,Avalanche, , ,0,0,0,0,CO,MST-7, ,11227,Z,33,BOU,0,0,Broadcast Media, , , , , , , , ,12/02/2007,1430, , , , ,"","A backcountry skier was buried by an avalanche; the incident occurred near Zimmerman Lake and Montgomery Pass Trail, west of Fort Collins. The skier's friends found him and dug him out, estimating that he was buried for about 10 minutes before they freed him.  He was buried under 3 feet of snow.  They performed CPR on him and had him breathing when rescuers arrived.  The man died after being in a coma for several days.",222
67953,WEST SLOPES CENTRAL CASCADES AND PASSES (ZONE), ,12/02/2007,1500,Avalanche, , ,2,1,0,0,WA,PST-8, ,12384,Z,519,SEW,0,0,Newspaper, , , , , , , , ,12/02/2007,1600, , , , ,"Two hikers were killed, and one injured, by an avalanche near Snoqualmie Pass.","Two hikers were killed, and one injured, by an avalanche near Snoqualmie Pass. 3 snowboarders are presumed dead near Crystal Mountain.||The snowfall that led to the avalanches was part of a deep Pacific storm system offshore the also created lowland snow in western Washington, strong winds particularly in the coastal region as well as heavy rainfall, flooding and landslides elsewhere in western Washington.",223
